from_course_id,to_course_id,type,confidence,raw_text
FA25-MATH-4130-1,FA25-MATH-7130-1,or_group_or_permission,0.29999999999999993,"some basic measure theory, Lp spaces, and (basic) functional analysis (e.g., MATH 6110). Advanced undergraduates who have taken MATH 4130-MATH 4140 and linear algebra (e.g., MATH 4310 or MATH 4330), but not MATH 6110, will need permission of instructor."
FA25-MATH-4310-1,FA25-MATH-7130-1,or_group_or_permission,0.29999999999999993,"some basic measure theory, Lp spaces, and (basic) functional analysis (e.g., MATH 6110). Advanced undergraduates who have taken MATH 4130-MATH 4140 and linear algebra (e.g., MATH 4310 or MATH 4330), but not MATH 6110, will need permission of instructor."
FA25-MATH-4330-1,FA25-MATH-7130-1,or_group_or_permission,0.29999999999999993,"some basic measure theory, Lp spaces, and (basic) functional analysis (e.g., MATH 6110). Advanced undergraduates who have taken MATH 4130-MATH 4140 and linear algebra (e.g., MATH 4310 or MATH 4330), but not MATH 6110, will need permission of instructor."
FA25-MATH-6710-1,FA25-MATH-7740-1,or_group_or_permission,0.39999999999999997,"basic mathematical statistics (STSCI 6730/MATH 6730 or equivalent) and measure theoretic probability (MATH 6710), or permission of instructor."
FA25-MATH-1910-1,FA25-PHYS-1112-1,corequisite,0.9,"MATH 1910 or MATH 1120. Recommended corequisite: MATH 1920 in order to continue with PHYS 2213 the following semester. Corequisite: PHYS 1110 must be taken to remain enrolled in PHYS 1112. MATH 1910 may be allowed by instructor in exceptional cases, but continuation in PHYS 2213 will then have to be deferred until MATH 1920 is completed."
FA25-MATH-1120-1,FA25-PHYS-1112-1,corequisite,0.9,"MATH 1910 or MATH 1120. Recommended corequisite: MATH 1920 in order to continue with PHYS 2213 the following semester. Corequisite: PHYS 1110 must be taken to remain enrolled in PHYS 1112. MATH 1910 may be allowed by instructor in exceptional cases, but continuation in PHYS 2213 will then have to be deferred until MATH 1920 is completed."
FA25-MATH-1920-1,FA25-PHYS-1112-1,corequisite,0.9,"MATH 1910 or MATH 1120. Recommended corequisite: MATH 1920 in order to continue with PHYS 2213 the following semester. Corequisite: PHYS 1110 must be taken to remain enrolled in PHYS 1112. MATH 1910 may be allowed by instructor in exceptional cases, but continuation in PHYS 2213 will then have to be deferred until MATH 1920 is completed."
FA25-PHYS-2213-1,FA25-PHYS-1112-1,corequisite,0.9,"MATH 1910 or MATH 1120. Recommended corequisite: MATH 1920 in order to continue with PHYS 2213 the following semester. Corequisite: PHYS 1110 must be taken to remain enrolled in PHYS 1112. MATH 1910 may be allowed by instructor in exceptional cases, but continuation in PHYS 2213 will then have to be deferred until MATH 1920 is completed."
FA25-PHYS-1110-1,FA25-PHYS-1112-1,corequisite,0.9,"MATH 1910 or MATH 1120. Recommended corequisite: MATH 1920 in order to continue with PHYS 2213 the following semester. Corequisite: PHYS 1110 must be taken to remain enrolled in PHYS 1112. MATH 1910 may be allowed by instructor in exceptional cases, but continuation in PHYS 2213 will then have to be deferred until MATH 1920 is completed."
FA25-PHYS-1112-1,FA25-PHYS-1112-1,corequisite,0.9,"MATH 1910 or MATH 1120. Recommended corequisite: MATH 1920 in order to continue with PHYS 2213 the following semester. Corequisite: PHYS 1110 must be taken to remain enrolled in PHYS 1112. MATH 1910 may be allowed by instructor in exceptional cases, but continuation in PHYS 2213 will then have to be deferred until MATH 1920 is completed."
FA25-MATH-1110-1,FA25-PHYS-2207-1,or_group,0.9,"high school physics plus MATH 1110 or MATH 1106, or solid understanding of the basic concepts of introductory calculus."
FA25-MATH-1106-1,FA25-PHYS-2207-1,or_group,0.9,"high school physics plus MATH 1110 or MATH 1106, or solid understanding of the basic concepts of introductory calculus."
FA25-PHYS-1110-1,FA25-PHYS-2210-1,mandatory,0.9,PHYS 1110.
FA25-PHYS-1112-1,FA25-PHYS-2213-1,or_group,0.7,"PHYS 1112 (or strong performance in PHYS 2207) and one of MATH 1920, MATH 2220, or MATH 2240."
FA25-PHYS-2207-1,FA25-PHYS-2213-1,or_group,0.7,"PHYS 1112 (or strong performance in PHYS 2207) and one of MATH 1920, MATH 2220, or MATH 2240."
FA25-MATH-1920-1,FA25-PHYS-2213-1,or_group,0.7,"PHYS 1112 (or strong performance in PHYS 2207) and one of MATH 1920, MATH 2220, or MATH 2240."
FA25-MATH-2220-1,FA25-PHYS-2213-1,or_group,0.7,"PHYS 1112 (or strong performance in PHYS 2207) and one of MATH 1920, MATH 2220, or MATH 2240."
FA25-PHYS-2213-1,FA25-PHYS-2214-1,or_group,0.7,"PHYS 2213 (or strong performance in PHYS 2208), plus vector calculus at the level of one of the following: MATH 1920, MATH 2220, or MATH 2240."
FA25-MATH-1920-1,FA25-PHYS-2214-1,or_group,0.7,"PHYS 2213 (or strong performance in PHYS 2208), plus vector calculus at the level of one of the following: MATH 1920, MATH 2220, or MATH 2240."
FA25-MATH-2220-1,FA25-PHYS-2214-1,or_group,0.7,"PHYS 2213 (or strong performance in PHYS 2208), plus vector calculus at the level of one of the following: MATH 1920, MATH 2220, or MATH 2240."
FA25-PHYS-1112-1,FA25-PHYS-2216-1,or_group_or_permission,0.6000000000000001,PHYS 1112 or PHYS 2207 or permission of instructor.
FA25-PHYS-2207-1,FA25-PHYS-2216-1,or_group_or_permission,0.6000000000000001,PHYS 1112 or PHYS 2207 or permission of instructor.
FA25-PHYS-2214-1,FA25-PHYS-3310-1,or_group,0.9,PHYS 2208 or PHYS 2214 or PHYS 2218.
FA25-PHYS-2218-1,FA25-PHYS-3310-1,or_group,0.9,PHYS 2208 or PHYS 2214 or PHYS 2218.
FA25-PHYS-2214-1,FA25-PHYS-3316-1,or_group,0.9,PHYS 2214 or PHYS 2218; PHYS 1116 or PHYS 2216; and coregistration in MATH 2940 or  MATH 2210 or MATH 2230.
FA25-PHYS-2218-1,FA25-PHYS-3316-1,or_group,0.9,PHYS 2214 or PHYS 2218; PHYS 1116 or PHYS 2216; and coregistration in MATH 2940 or  MATH 2210 or MATH 2230.
FA25-PHYS-1116-1,FA25-PHYS-3316-1,or_group,0.9,PHYS 2214 or PHYS 2218; PHYS 1116 or PHYS 2216; and coregistration in MATH 2940 or  MATH 2210 or MATH 2230.
FA25-PHYS-2216-1,FA25-PHYS-3316-1,or_group,0.9,PHYS 2214 or PHYS 2218; PHYS 1116 or PHYS 2216; and coregistration in MATH 2940 or  MATH 2210 or MATH 2230.
FA25-MATH-2940-1,FA25-PHYS-3316-1,or_group,0.9,PHYS 2214 or PHYS 2218; PHYS 1116 or PHYS 2216; and coregistration in MATH 2940 or  MATH 2210 or MATH 2230.
FA25-MATH-2210-1,FA25-PHYS-3316-1,or_group,0.9,PHYS 2214 or PHYS 2218; PHYS 1116 or PHYS 2216; and coregistration in MATH 2940 or  MATH 2210 or MATH 2230.
FA25-MATH-2230-1,FA25-PHYS-3316-1,or_group,0.9,PHYS 2214 or PHYS 2218; PHYS 1116 or PHYS 2216; and coregistration in MATH 2940 or  MATH 2210 or MATH 2230.
FA25-PHYS-3316-1,FA25-PHYS-3317-1,mandatory,0.9,PHYS 3316.
FA25-PHYS-2217-1,FA25-PHYS-3327-1,corequisite,0.7,"PHYS 2217/PHYS 2218, or PHYS 2213/PHYS 2214. Recommended prerequisite: AEP 3200. Corequisite: AEP 4200 or appropriate mathematics course(s) that cover complex analysis, vector calculus, Fourier transforms and techniques for studying boundary value problems recommended."
FA25-PHYS-2218-1,FA25-PHYS-3327-1,corequisite,0.7,"PHYS 2217/PHYS 2218, or PHYS 2213/PHYS 2214. Recommended prerequisite: AEP 3200. Corequisite: AEP 4200 or appropriate mathematics course(s) that cover complex analysis, vector calculus, Fourier transforms and techniques for studying boundary value problems recommended."
FA25-PHYS-2213-1,FA25-PHYS-3327-1,corequisite,0.7,"PHYS 2217/PHYS 2218, or PHYS 2213/PHYS 2214. Recommended prerequisite: AEP 3200. Corequisite: AEP 4200 or appropriate mathematics course(s) that cover complex analysis, vector calculus, Fourier transforms and techniques for studying boundary value problems recommended."
FA25-PHYS-2214-1,FA25-PHYS-3327-1,corequisite,0.7,"PHYS 2217/PHYS 2218, or PHYS 2213/PHYS 2214. Recommended prerequisite: AEP 3200. Corequisite: AEP 4200 or appropriate mathematics course(s) that cover complex analysis, vector calculus, Fourier transforms and techniques for studying boundary value problems recommended."
FA25-PHYS-3327-1,FA25-PHYS-4410-1,mandatory,0.9,"PHYS 3327, PHYS 3318."
FA25-PHYS-1116-1,FA25-PHYS-4445-1,or_group,0.8,classical mechanics at the level of PHYS 3318 and special relativity at the level of PHYS 1116 or PHYS 2216. Electromagnetism at the level of PHYS 3327 is useful.
FA25-PHYS-2216-1,FA25-PHYS-4445-1,or_group,0.8,classical mechanics at the level of PHYS 3318 and special relativity at the level of PHYS 1116 or PHYS 2216. Electromagnetism at the level of PHYS 3327 is useful.
FA25-PHYS-3327-1,FA25-PHYS-4445-1,or_group,0.8,classical mechanics at the level of PHYS 3318 and special relativity at the level of PHYS 1116 or PHYS 2216. Electromagnetism at the level of PHYS 3327 is useful.
FA25-PHYS-4484-1,FA25-PHYS-4485-1,corequisite,0.6000000000000001,"previous enrollment in course to be taught or equivalent, and concurrent or previous enrollment in PHYS 4484."
FA25-PHYS-1101-1,FA25-PHYS-4486-1,or_group,0.8,"minimum grade of A in PHYS 1101/PHYS 1102/PHYS 2207/PHYS 2208, or A- in PHYS 1112/PHYS 2213, or B+ in PHYS 1116/PHYS 2217, or comparable AP or transfer credit."
FA25-PHYS-2207-1,FA25-PHYS-4486-1,or_group,0.8,"minimum grade of A in PHYS 1101/PHYS 1102/PHYS 2207/PHYS 2208, or A- in PHYS 1112/PHYS 2213, or B+ in PHYS 1116/PHYS 2217, or comparable AP or transfer credit."
FA25-PHYS-1112-1,FA25-PHYS-4486-1,or_group,0.8,"minimum grade of A in PHYS 1101/PHYS 1102/PHYS 2207/PHYS 2208, or A- in PHYS 1112/PHYS 2213, or B+ in PHYS 1116/PHYS 2217, or comparable AP or transfer credit."
FA25-PHYS-2213-1,FA25-PHYS-4486-1,or_group,0.8,"minimum grade of A in PHYS 1101/PHYS 1102/PHYS 2207/PHYS 2208, or A- in PHYS 1112/PHYS 2213, or B+ in PHYS 1116/PHYS 2217, or comparable AP or transfer credit."
FA25-PHYS-1116-1,FA25-PHYS-4486-1,or_group,0.8,"minimum grade of A in PHYS 1101/PHYS 1102/PHYS 2207/PHYS 2208, or A- in PHYS 1112/PHYS 2213, or B+ in PHYS 1116/PHYS 2217, or comparable AP or transfer credit."
FA25-PHYS-2217-1,FA25-PHYS-4486-1,or_group,0.8,"minimum grade of A in PHYS 1101/PHYS 1102/PHYS 2207/PHYS 2208, or A- in PHYS 1112/PHYS 2213, or B+ in PHYS 1116/PHYS 2217, or comparable AP or transfer credit."
FA25-PHYS-4454-1,FA25-PHYS-7635-1,prerequisite,0.6,"undergraduate statistical mechanics, and familiarity with graduate-level quantum mechanics. Recommended prerequisite: comprehensive undergraduate solid-state physics course (e.g., PHYS 4454)."
FA25-PHYS-6572-1,FA25-PHYS-7651-1,corequisite,0.7,"PHYS 6572, and PHYS 6561 (one of these courses may be taken concurrently)."
FA25-PHYS-6561-1,FA25-PHYS-7651-1,corequisite,0.7,"PHYS 6572, and PHYS 6561 (one of these courses may be taken concurrently)."
